geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
1120,-23.52864629309249,-46.64037709423503,sao paulo,SP
1120,-23.533445479631936,-46.637687036301614,são paulo,SP
1153,-23.53571367252716,-46.64920616938011,sao paulo,SP
1120,-23.53076048626577,-46.639216010416,sao paulo,SP
1109,-23.5236737463212,-46.628709191240034,sao paulo,SP
1103,-23.53626839217496,-46.62871318942238,sao paulo,SP
1152,-23.529656430751917,-46.656348233971954,sao paulo,SP
1155,-23.528382663338892,-46.662123258670455,sao paulo,SP
1155,-23.52899269085843,-46.66291915185066,sao paulo,SP
1102,-23.524350590339896,-46.62974008869512,sao paulo,SP
1130,-23.523328708292496,-46.648225220237705,sao paulo,SP
1155,-23.52878808243405,-46.664404203300826,sao paulo,SP
1104,-23.535190813203343,-46.62860583888281,sao paulo,SP
1131,-23.52164183207347,-46.64747554830047,sao paulo,SP
1138,-23.5188254074384,-46.65562359824576,sao paulo,SP
1137,-23.523137474897457,-46.65373091035258,sao paulo,SP
1137,-23.523144766840574,-46.65166009603059,são paulo,SP
1105,-23.535170884817365,-46.6262204454671,sao paulo,SP
1107,-23.527488477667426,-46.62588061503841,sao paulo,SP
1130,-23.521903731894486,-46.646369480581605,sao paulo,SP
1141,-23.52011919677996,-46.66584000098096,sao paulo,SP
1135,-23.5270024565756,-46.64929461226845,são paulo,SP
1128,-23.5234335431646,-46.64258274992788,sao paulo,SP
1137,-23.522561696087475,-46.65426343450283,sao paulo,SP
1151,-23.531294001384985,-46.65640409394658,sao paulo,SP
1153,-23.53382689869582,-46.65076471357261,sao paulo,SP
1134,-23.51867680707737,-46.6531159131789,sao paulo,SP
1155,-23.529835634745247,-46.6629850217843,sao paulo,SP
1155,-23.529835634745247,-46.6629850217843,sao paulo,SP
1139,-23.51774772191116,-46.67049992769349,sao paulo,SP
1141,-23.51929169969415,-46.66571964308378,são paulo,SP
1150,-23.53416257481785,-46.65547667412762,sao paulo,SP
1131,-23.523604815713515,-46.644388422297794,sao paulo,SP
1155,-23.52899269085843,-46.66291915185066,sao paulo,SP
1150,-23.53230525950718,-46.6623656297536,sao paulo,SP
1103,-23.535214669167267,-46.627294364273794,sao paulo,SP
1109,-23.522115037480447,-46.62896529892085,são paulo,SP
1141,-23.52268065528881,-46.66752425477532,sao paulo,SP
1122,-23.530212041635387,-46.64035926187311,sao paulo,SP
1151,-23.532368878152266,-46.657555045386296,sao paulo,SP
1150,-23.53415390202783,-46.65548992422348,sao paulo,SP
1153,-23.53199025950718,-46.6521168455479,sao paulo,SP
1140,-23.523803946448048,-46.6668369111893,sao paulo,SP
1151,-23.533271539269457,-46.65410023535694,sao paulo,SP
1134,-23.51867680707737,-46.6531159131789,sao paulo,SP
1141,-23.51803838412488,-46.66548088245144,são paulo,SP
1153,-23.53031579877663,-46.65328712891685,sao paulo,SP
1151,-23.52894385928214,-46.65895478711986,são paulo,SP
1151,-23.52954736219633,-46.658301616567606,sao paulo,SP
1136,-23.52299425036058,-46.66362145420966,sao paulo,SP
1129,-23.52568868803739,-46.64218081986844,sao paulo,SP
1127,-23.52612375797796,-46.639145865803,sao paulo,SP
1132,-23.520905455450425,-46.64840659893825,são paulo,SP
1120,-23.53357964907628,-46.63758962560915,são paulo,SP
1139,-23.52032461079561,-46.66151921881956,sao paulo,SP
1124,-23.527821688037392,-46.63467117346645,são paulo,SP
1120,-23.52963595836461,-46.639767238126886,sao paulo,SP
1136,-23.52586583873857,-46.65197794823706,são paulo,SP
1156,-23.526318626406702,-46.67121817317798,sao paulo,SP
1127,-23.525702234808666,-46.6394492035893,sao paulo,SP
1127,-23.526573537884477,-46.63890686288881,sao paulo,SP
1134,-23.519126011108494,-46.65123190215827,sao paulo,SP
1120,-23.53174922952855,-46.63860815000869,sao paulo,SP
1135,-23.527010132293896,-46.65033378992916,sao paulo,SP
1141,-23.51929169969415,-46.66571964308378,são paulo,SP
1127,-23.52778923742624,-46.64508608295231,sao paulo,SP
1103,-23.534290330832725,-46.62796115404806,são paulo,SP
1150,-23.53205933611284,-46.65958404302037,sao paulo,SP
1136,-23.52479161143172,-46.65813556702636,sao paulo,SP
1141,-23.52268065528881,-46.66752425477532,sao paulo,SP
1127,-23.52733070107913,-46.64407366916728,sao paulo,SP
1138,-23.5188254074384,-46.65562359824576,sao paulo,SP
1134,-23.51935101110849,-46.651462376623066,sao paulo,SP
1109,-23.524262077442383,-46.6279584410237,são paulo,SP
1152,-23.53006954010617,-46.65582075950718,sao paulo,SP
1122,-23.531081950603,-46.639876331265405,são paulo,SP
1131,-23.522877997201377,-46.65013330350848,sao paulo,SP
1132,-23.522867455450417,-46.64901754065444,sao paulo,SP
1134,-23.51867680707737,-46.6531159131789,sao paulo,SP
1122,-23.531219067718872,-46.63973714709449,sao paulo,SP
1131,-23.5229195903399,-46.64468748237063,sao paulo,SP
1130,-23.522687424086826,-46.64682152415025,são paulo,SP
1123,-23.528916565471484,-46.638014341208205,sao paulo,SP
1120,-23.527854932281123,-46.64081587844073,sao paulo,SP
1135,-23.52701446378897,-46.64899311226844,sao paulo,SP
1154,-23.531480434358603,-46.65843765834724,são paulo,SP
1131,-23.522877997201377,-46.65013330350848,sao paulo,SP
1132,-23.521493546482816,-46.64977797847548,sao paulo,SP
1153,-23.528107581741555,-46.65394803649948,sao paulo,SP
1151,-23.53333440244673,-46.654073790178295,sao paulo,SP
1139,-23.51976437246812,-46.66152087621903,sao paulo,SP
1121,-23.531863463500503,-46.63665187428577,são paulo,SP
1152,-23.5288879730798,-46.65722940605343,sao paulo,SP
1122,-23.531576217871795,-46.63590618512319,sao paulo,SP
1156,-23.531688750211813,-46.66221271712327,sao paulo,SP
1153,-23.528107581741555,-46.65394803649948,sao paulo,SP
1141,-23.520560196779968,-46.665909533729526,sao paulo,SP
1132,-23.51929180460501,-46.64980089647412,sao paulo,SP
1107,-23.522597958284045,-46.63308928885412,sao paulo,SP
1155,-23.52899269085843,-46.66291915185066,sao paulo,SP
1152,-23.532609593398323,-46.65333208104907,sao paulo,SP
1125,-23.52980457951985,-46.63868171524605,sao paulo,SP
1150,-23.53214346987715,-46.65828046849215,sao paulo,SP
1155,-23.52774243741702,-46.66332089785909,sao paulo,SP
1151,-23.533271539269457,-46.65410023535694,sao paulo,SP
1123,-23.52974970941768,-46.6351412267586,sao paulo,SP
1155,-23.529925613653425,-46.663863160424704,sao paulo,SP
1138,-23.52198252178432,-46.65542369608747,sao paulo,SP
1124,-23.52765287760401,-46.63348315805877,sao paulo,SP
1123,-23.528517264787293,-46.63523176103637,sao paulo,SP
1151,-23.52954736219633,-46.658301616567606,sao paulo,SP
1154,-23.53108232861103,-46.65927097140634,sao paulo,SP
1122,-23.531476243407017,-46.63629318512321,sao paulo,SP
1122,-23.53179043658029,-46.63507276311384,sao paulo,SP
1156,-23.5295707260661,-46.665109917017695,sao paulo,SP
1154,-23.531480434358603,-46.65843765834724,são paulo,SP
1141,-23.51883755037796,-46.667232111691526,sao paulo,SP
1121,-23.526644877604,-46.63498360698832,sao paulo,SP
1129,-23.52286294976627,-46.64289947253153,sao paulo,SP
1152,-23.532411876767277,-46.65612364224707,sao paulo,SP
1140,-23.523262470713856,-46.66570783651687,sao paulo,SP
1153,-23.52811869885744,-46.65645154579032,sao paulo,SP
1139,-23.51760421729488,-46.68080500637664,sao paulo,SP
1156,-23.530860398003338,-46.66342936886144,são paulo,SP
1156,-23.526950618068167,-46.66982314695028,sao paulo,SP
1123,-23.52845770246411,-46.63523120621503,sao paulo,SP
1138,-23.52503669608748,-46.65541993450284,sao paulo,SP
1151,-23.53246939661836,-46.65648682737028,sao paulo,SP
1141,-23.52011919677996,-46.66584000098096,sao paulo,SP
1156,-23.531579004991663,-46.66224370038666,sao paulo,SP
1122,-23.531476243407017,-46.63629318512321,sao paulo,SP
1151,-23.53246939661836,-46.65648682737028,sao paulo,SP
1104,-23.535070805989985,-46.629288864418015,são paulo,SP
1153,-23.52811869885744,-46.65645154579032,são paulo,SP
1137,-23.523106601845463,-46.65310648120034,sao paulo,SP
1138,-23.52503669608748,-46.65541993450284,sao paulo,SP
1120,-23.53076048626577,-46.639216010416,sao paulo,SP
1122,-23.53035219677996,-46.64100822661437,sao paulo,SP
1156,-23.5295707260661,-46.665109917017695,sao paulo,SP
1109,-23.525534482110825,-46.6243330284494,sao paulo,SP
1102,-23.52261021648681,-46.62942387523806,são paulo,SP
1102,-23.532962626146908,-46.63254549763407,sao paulo,SP
1155,-23.528192437417022,-46.66377989785909,são paulo,SP
1135,-23.526908245080445,-46.65089423910785,são paulo,SP
1129,-23.524372634196983,-46.64743213627446,sao paulo,SP
1126,-23.52549525644876,-46.63738116333888,sao paulo,SP
1134,-23.51867680707737,-46.6531159131789,sao paulo,SP
1107,-23.52874298779498,-46.62610075867045,sao paulo,SP
1156,-23.5295707260661,-46.665109917017695,sao paulo,SP
1152,-23.52916893282939,-46.65214846073055,sao paulo,SP
1156,-23.526318626406702,-46.67121817317798,são paulo,SP
1121,-23.531863463500503,-46.63665187428577,sao paulo,SP
1152,-23.53031421703507,-46.65388754025041,sao paulo,SP
1151,-23.531294001384985,-46.65640409394658,sao paulo,SP
1139,-23.518892512926165,-46.67646035734891,são paulo,SP
1153,-23.533078798776632,-46.65122710338166,sao paulo,SP
1144,-23.524047817098488,-46.67114217095627,sao paulo,SP
1141,-23.52271913849616,-46.66447408673321,sao paulo,SP
1106,-23.53053370552253,-46.62724622078597,sao paulo,SP
1103,-23.53538864556528,-46.631747708436734,sao paulo,SP
1127,-23.524622874545575,-46.6399742381269,sao paulo,SP
1137,-23.523144766840574,-46.65166009603059,sao paulo,SP
1135,-23.52122103136361,-46.65296293450282,sao paulo,SP
1140,-23.51709905300368,-46.67653926865378,sao paulo,SP
1141,-23.52011919677996,-46.66584000098096,sao paulo,SP
1120,-23.52864629309249,-46.64037709423503,sao paulo,SP
1141,-23.52011919677996,-46.66584000098096,sao paulo,SP
1136,-23.52347953926945,-46.66247040299499,são paulo,SP
1139,-23.522467263402323,-46.66066743228114,sao paulo,SP
1127,-23.52394775936295,-46.64098602997861,sao paulo,SP
1135,-23.526908245080445,-46.65089423910785,sao paulo,SP
1154,-23.530607486814027,-46.66130709714924,sao paulo,SP
1153,-23.53435007216227,-46.65036312392522,são paulo,SP
1153,-23.530684798776623,-46.65301712891685,sao paulo,SP
1134,-23.51867680707737,-46.6531159131789,sao paulo,SP
1106,-23.53104026172887,-46.62705627200064,sao paulo,SP
1136,-23.52582767710852,-46.65401991312899,são paulo,SP
1109,-23.525477412718512,-46.62595478864907,sao paulo,SP
1129,-23.524372634196983,-46.64743213627446,sao paulo,SP
1130,-23.52179553344107,-46.64480241771019,sao paulo,SP
1135,-23.526908245080445,-46.65089423910785,sao paulo,SP
1152,-23.52916893282939,-46.65214846073055,são paulo,SP
1103,-23.53674394670785,-46.62746247737897,sao paulo,SP
1141,-23.52011919677996,-46.66584000098096,são paulo,SP
1140,-23.516097025401574,-46.66821806463093,sao paulo,SP
1123,-23.52700191257429,-46.63635298459233,sao paulo,SP
1124,-23.527367392723217,-46.63188348903572,sao paulo,SP
1152,-23.531306458508848,-46.65443228143573,são paulo,SP
1153,-23.528107581741555,-46.65394803649948,sao paulo,SP
1125,-23.5270024565756,-46.64929461226845,sao paulo,SP
1129,-23.52286294976627,-46.64289947253153,sao paulo,SP
1124,-23.527468476282447,-46.63591869983837,sao paulo,SP
1125,-23.52628837691152,-46.64039959423503,sao paulo,SP
1135,-23.526908245080445,-46.65089423910785,sao paulo,SP
1154,-23.528365889260765,-46.65748295184376,sao paulo,SP
1105,-23.53315601862409,-46.62957259920161,sao paulo,SP
1134,-23.51867680707737,-46.6531159131789,sao paulo,SP
1124,-23.52822652039933,-46.63339392783772,sao paulo,SP
1128,-23.524603291707493,-46.64507074701368,sao paulo,SP
1153,-23.53204379877663,-46.65199660338165,são paulo,SP
1132,-23.52109000167344,-46.65006582405205,sao paulo,SP
1153,-23.53031579877663,-46.65328712891685,sao paulo,SP
1122,-23.53129942853022,-46.6385064410237,sao paulo,SP
1154,-23.531239026920208,-46.66007397792722,sao paulo,SP
1105,-23.534322653067107,-46.63016314793123,são paulo,SP
1155,-23.530511045476047,-46.66205342276156,sao paulo,SP
1153,-23.528899184286484,-46.653736572999,sao paulo,SP
1156,-23.531688750211813,-46.66221271712327,sao paulo,SP
1102,-23.52261021648681,-46.62942387523806,sao paulo,SP
1129,-23.52357284984707,-46.64267157132554,sao paulo,SP
1138,-23.5188254074384,-46.65562359824576,são paulo,SP
1121,-23.52460934886613,-46.63615610560334,sao paulo,SP
1104,-23.53487998251485,-46.6246432924,sao paulo,SP
1155,-23.528192437417022,-46.66377989785909,são paulo,SP
1122,-23.53130394338964,-46.640517342373904,são paulo,SP
1132,-23.520905455450425,-46.64840659893825,sao paulo,SP
1154,-23.531867563186864,-46.66185691959824,sao paulo,SP
1124,-23.52679554149116,-46.63328854622301,sao paulo,SP
1154,-23.52908925284208,-46.656113657510495,sao paulo,SP
1152,-23.53006954010617,-46.65582075950718,sao paulo,SP
1155,-23.52774243741702,-46.66332089785909,sao paulo,SP
1122,-23.53024706717061,-46.640326787408334,sao paulo,SP
1106,-23.531769911189304,-46.62661244892954,sao paulo,SP
1140,-23.51682490313923,-46.6768542202377,sao paulo,SP
1151,-23.531294001384985,-46.65640409394658,sao paulo,SP
1107,-23.522004902014046,-46.63397365860703,sao paulo,SP
1139,-23.52194412129947,-46.66417721218763,sao paulo,SP
1153,-23.533078798776632,-46.65122710338166,sao paulo,SP
1135,-23.5270024565756,-46.64929461226845,sao paulo,SP
1139,-23.52183510257342,-46.66428988130433,sao paulo,SP
1153,-23.528107581741555,-46.65394803649948,sao paulo,SP
1144,-23.523354030815337,-46.67173131972421,sao paulo,SP
1141,-23.522751156269763,-46.670746148219685,sao paulo,SP
1156,-23.526950618068167,-46.66982314695028,sao paulo,SP
1139,-23.52198725618896,-46.66381768373821,sao paulo,SP
1123,-23.527863534826054,-46.63704546058632,sao paulo,SP
1129,-23.524372634196983,-46.64743213627446,sao paulo,SP
1109,-23.525477412718512,-46.62595478864907,sao paulo,SP
1138,-23.52503669608748,-46.65541993450284,sao paulo,SP
1144,-23.52362350735759,-46.67201579877662,sao paulo,SP
1138,-23.52503669608748,-46.65541993450284,são paulo,SP
1129,-23.5221926014484,-46.6423705269202,sao paulo,SP
1139,-23.52198725618896,-46.66381768373821,sao paulo,SP
1122,-23.531476243407017,-46.63629318512321,sao paulo,SP
1156,-23.5295707260661,-46.665109917017695,sao paulo,SP
1140,-23.51709905300368,-46.67653926865378,sao paulo,SP
1121,-23.52547949792252,-46.63324837177563,são paulo,SP
1152,-23.526759017485134,-46.65976731196261,sao paulo,SP
1105,-23.534220153759595,-46.62986925382303,sao paulo,SP
1152,-23.52916893282939,-46.65214846073055,sao paulo,SP
1150,-23.533850113297035,-46.65580518227063,sao paulo,SP
1138,-23.52503669608748,-46.65541993450284,sao paulo,SP
1140,-23.51709905300368,-46.67653926865378,sao paulo,SP
1138,-23.5188254074384,-46.65562359824576,sao paulo,SP
1132,-23.520905455450425,-46.64840659893825,sao paulo,SP
1122,-23.52972506717061,-46.640619287408335,são paulo,SP
1141,-23.52271913849616,-46.66447408673321,sao paulo,SP
1138,-23.52198252178432,-46.65542369608747,sao paulo,SP
1122,-23.53145824340702,-46.63635618512319,sao paulo,SP
1139,-23.522467263402323,-46.66066743228114,sao paulo,SP
1123,-23.52938176770149,-46.63654930766344,são paulo,SP
1141,-23.524057037191977,-46.66457214931621,são paulo,SP
1104,-23.535095766504423,-46.62973838446409,sao paulo,SP
1135,-23.5270024565756,-46.64929461226845,sao paulo,SP
1135,-23.526582496249087,-46.65513052553521,são paulo,SP
1126,-23.529838033037045,-46.641778193029054,sao paulo,SP
1131,-23.522877997201377,-46.65013330350848,sao paulo,SP
1122,-23.53206967831387,-46.633619844711184,sao paulo,SP
1133,-23.522591105747573,-46.651049014715184,sao paulo,SP
1152,-23.52698011962604,-46.65944030474923,sao paulo,SP
1106,-23.531046789341573,-46.62742613696694,sao paulo,SP
1153,-23.52811869885744,-46.65645154579032,sao paulo,SP
1154,-23.53158118373822,-46.66174681473255,sao paulo,SP
1109,-23.524362188083867,-46.62698174381243,sao paulo,SP
1130,-23.52915020927345,-46.64245821080264,sao paulo,SP
1153,-23.528107581741555,-46.65394803649948,sao paulo,SP
1103,-23.535408394396647,-46.63205279156327,sao paulo,SP
1156,-23.526950618068167,-46.66982314695028,sao paulo,SP
1144,-23.524047817098488,-46.67114217095627,sao paulo,SP
1153,-23.528899184286484,-46.653736572999,sao paulo,SP
1138,-23.523569999999992,-46.65597299999999,sao paulo,SP
1102,-23.532962626146908,-46.63254549763407,sao paulo,SP
1141,-23.51929169969415,-46.66571964308378,sao paulo,SP
1153,-23.52811869885744,-46.65645154579032,sao paulo,SP
1105,-23.53330381877193,-46.6292904723873,sao paulo,SP
1144,-23.523846601708204,-46.67362071135091,sao paulo,SP
1153,-23.52843378212821,-46.65280958895491,sao paulo,SP
1150,-23.532149304749247,-46.66333179378497,sao paulo,SP
1136,-23.52253290452421,-46.66690984347044,sao paulo,SP
1150,-23.533850113297035,-46.65580518227063,sao paulo,SP
1131,-23.52586902331352,-46.64317619969415,são paulo,SP
1132,-23.51929180460501,-46.64980089647412,sao paulo,SP
1134,-23.51867680707737,-46.6531159131789,sao paulo,SP
1109,-23.525346594494845,-46.62691071135092,sao paulo,SP
1156,-23.52977870053088,-46.6648274753015,são paulo,SP
1102,-23.52261021648681,-46.62942387523806,sao paulo,SP
1124,-23.527367392723217,-46.63188348903572,sao paulo,SP
1140,-23.523803946448048,-46.6668369111893,sao paulo,SP
1139,-23.52183510257342,-46.66428988130433,sao paulo,SP
1156,-23.526318626406702,-46.67121817317798,sao paulo,SP
1151,-23.53333440244673,-46.654073790178295,sao paulo,SP
1156,-23.526950618068167,-46.66982314695028,sao paulo,SP
1135,-23.526908245080445,-46.65089423910785,sao paulo,SP
1109,-23.525355372756565,-46.62754223036526,sao paulo,SP
1129,-23.522047449622043,-46.64217399861501,são paulo,SP
1135,-23.521419031363603,-46.65294995282469,sao paulo,SP
1140,-23.516977631138563,-46.67210321065844,sao paulo,SP
1126,-23.526906233423684,-46.64034197002136,sao paulo,SP
1135,-23.525586922009357,-46.65285192728946,são paulo,SP
1135,-23.526908245080445,-46.65089423910785,sao paulo,SP
1151,-23.532368878152266,-46.657555045386296,sao paulo,SP
1128,-23.521948816261776,-46.640687789197344,sao paulo,SP
1156,-23.526950618068167,-46.66982314695028,são paulo,SP
1122,-23.53024706717061,-46.640326787408334,sao paulo,SP
1132,-23.521493546482816,-46.64977797847548,sao paulo,SP
1139,-23.52198725618896,-46.66381768373821,sao paulo,SP
1141,-23.52248683596861,-46.66449997544573,sao paulo,SP
1106,-23.52686037414156,-46.6294715095793,sao paulo,SP
1131,-23.522615402446736,-46.64492553595122,sao paulo,SP
1121,-23.528535045242062,-46.63558219080734,sao paulo,SP
1137,-23.523144766840574,-46.65166009603059,sao paulo,SP
1139,-23.51976437246812,-46.66152087621903,sao paulo,SP
1127,-23.526438537884477,-46.63897436288881,são paulo,SP
1127,-23.524622874545575,-46.6399742381269,sao paulo,SP
1131,-23.522877997201377,-46.65013330350848,sao paulo,SP
1127,-23.52153484707712,-46.64178577728077,sao paulo,SP
1138,-23.52297398834324,-46.6554315910324,são paulo,SP
1123,-23.52934819954993,-46.636433659587965,são paulo,SP
1141,-23.522855710514204,-46.66949435221302,sao paulo,SP
1124,-23.52839046932889,-46.6328450954758,são paulo,SP
1122,-23.53112160727679,-46.63788762031853,sao paulo,SP
1132,-23.520905455450425,-46.64840659893825,sao paulo,SP
1136,-23.52299425036058,-46.66362145420966,sao paulo,SP
1153,-23.52811869885744,-46.65645154579032,são paulo,SP
1156,-23.5295707260661,-46.665109917017695,são paulo,SP
1139,-23.522467263402323,-46.66066743228114,são paulo,SP
1139,-23.520176592273145,-46.675988312943566,sao paulo,SP
1150,-23.533850113297035,-46.65580518227063,sao paulo,SP
1155,-23.529835634745247,-46.6629850217843,sao paulo,SP
1123,-23.52974970941768,-46.6351412267586,são paulo,SP
1139,-23.520176592273145,-46.675988312943566,sao paulo,SP
1124,-23.53080173669523,-46.632382578898415,sao paulo,SP
1135,-23.52657252178431,-46.65329041326677,sao paulo,SP
1136,-23.522888314472763,-46.66401556855558,sao paulo,SP
1153,-23.528899184286484,-46.653736572999,sao paulo,SP
1121,-23.52460934886613,-46.63615610560334,sao paulo,SP
1122,-23.53179043658029,-46.63507276311384,sao paulo,SP
1156,-23.5299757260661,-46.664569917017694,são paulo,SP
1128,-23.522849151537905,-46.64019712155927,são paulo,SP
1129,-23.52473270829249,-46.64837372023773,sao paulo,SP
1138,-23.52503669608748,-46.65541993450284,sao paulo,SP
1150,-23.53214346987715,-46.65828046849215,sao paulo,SP
1137,-23.523106601845463,-46.65310648120034,sao paulo,SP
1153,-23.5308737149576,-46.65287868720067,sao paulo,SP
1127,-23.52153484707712,-46.64178577728077,são paulo,SP
1127,-23.527448349991303,-46.644188830832725,sao paulo,SP
1139,-23.52076037607479,-46.661384138207694,sao paulo,SP
1140,-23.518151749091164,-46.67403906535292,sao paulo,SP
1123,-23.528916565471484,-46.638014341208205,sao paulo,SP
1153,-23.53169279877664,-46.65227012891686,sao paulo,SP
1123,-23.530410261728868,-46.63776572799934,sao paulo,SP
1154,-23.53146835414625,-46.65897749694157,sao paulo,SP
1156,-23.526950618068167,-46.66982314695028,sao paulo,SP
1138,-23.52503669608748,-46.65541993450284,sao paulo,SP
1135,-23.526051622912497,-46.65162961271001,sao paulo,SP
1151,-23.531421059668784,-46.65626204287612,sao paulo,SP
1153,-23.52811869885744,-46.65645154579032,sao paulo,SP
1141,-23.51803838412488,-46.66548088245144,sao paulo,SP
1127,-23.526665454902165,-46.63892762268444,sao paulo,SP
1135,-23.526908245080445,-46.65089423910785,sao paulo,SP
1131,-23.52164183207347,-46.64747554830047,sao paulo,SP
1124,-23.52856350207747,-46.63225206994056,sao paulo,SP
1106,-23.531442621703505,-46.626796304605,sao paulo,SP
1129,-23.52389782431185,-46.6425945530037,sao paulo,SP
1103,-23.533970039413685,-46.628751829996006,sao paulo,SP
1126,-23.52549525644876,-46.63738116333888,sao paulo,SP
1154,-23.531867563186864,-46.66185691959824,sao paulo,SP
1156,-23.53055256535294,-46.66373362003005,sao paulo,SP
1128,-23.522155176524866,-46.6406396708407,sao paulo,SP
1106,-23.527992865947237,-46.62933902360197,são paulo,SP
1126,-23.52620395115125,-46.63837619816494,sao paulo,SP
1122,-23.531199925067767,-46.63981888954922,sao paulo,SP
1103,-23.53648480045007,-46.62855836594724,são paulo,SP
1156,-23.526950618068167,-46.66982314695028,sao paulo,SP
1134,-23.51867680707737,-46.6531159131789,sao paulo,SP
1150,-23.532057387183286,-46.65949306855557,sao paulo,SP
1140,-23.52564861281671,-46.66180787607479,são paulo,SP
1127,-23.525702234808666,-46.6394492035893,sao paulo,SP
1138,-23.5188254074384,-46.65562359824576,sao paulo,SP
1139,-23.52167283484344,-46.66554845545043,sao paulo,SP
1132,-23.520905455450425,-46.64840659893825,sao paulo,SP
1153,-23.528107581741555,-46.65394803649948,sao paulo,SP
1156,-23.526950618068167,-46.66982314695028,sao paulo,SP
1152,-23.52986951817764,-46.65597329877662,sao paulo,SP
1121,-23.53057851679265,-46.63622145767213,sao paulo,SP
1124,-23.52936945767212,-46.634059995152576,sao paulo,SP
1137,-23.523106601845463,-46.65310648120034,são paulo,SP
1130,-23.52757228642737,-46.64324600499166,sao paulo,SP
1105,-23.53315601862409,-46.62957259920161,sao paulo,SP
1153,-23.528899184286484,-46.653736572999,sao paulo,SP
1155,-23.52878808243405,-46.664404203300826,são paulo,SP
1125,-23.526159674158936,-46.6404078985516,sao paulo,SP
1139,-23.520176592273145,-46.675988312943566,sao paulo,SP
1150,-23.533209597553263,-46.65636020982169,sao paulo,SP
1126,-23.5287255431646,-46.63937891756596,sao paulo,SP
1152,-23.532701793784977,-46.65628802109183,sao paulo,SP
1141,-23.52011919677996,-46.66584000098096,sao paulo,SP
1154,-23.531480434358603,-46.65843765834724,sao paulo,SP
1132,-23.520905455450425,-46.64840659893825,sao paulo,SP
1106,-23.528700367187994,-46.62865354731952,sao paulo,SP
1121,-23.528832045242066,-46.63568569080736,sao paulo,SP
1154,-23.530556001384973,-46.6577008477696,sao paulo,SP
1136,-23.525783496537557,-46.65465041909516,sao paulo,SP
1152,-23.52916893282939,-46.65214846073055,sao paulo,SP
1154,-23.531480434358603,-46.65843765834724,são paulo,SP
1139,-23.520220857897154,-46.66296201887011,sao paulo,SP
1129,-23.5259237463212,-46.642131776011375,sao paulo,SP
1123,-23.529416793236717,-46.63636930766344,sao paulo,SP
1101,-23.533718588348005,-46.63327836278268,sao paulo,SP
1140,-23.523711024698507,-46.66702583305442,sao paulo,SP
1153,-23.536180980592388,-46.64900168797869,são paulo,SP
1121,-23.53033576824974,-46.63615157423974,sao paulo,SP
1134,-23.519144011108505,-46.65125087662306,sao paulo,SP
1154,-23.52957341909516,-46.65654000000001,sao paulo,SP
1150,-23.532255303364263,-46.662756071469765,sao paulo,SP
1156,-23.531495310835297,-46.66274838217697,são paulo,SP
1121,-23.53057851679265,-46.63622145767213,sao paulo,SP
1124,-23.52841356010148,-46.63294836456227,sao paulo,SP
1132,-23.521865479052405,-46.64963904705973,sao paulo,SP
1141,-23.52138366028047,-46.67237652178432,são paulo,SP
1125,-23.530707167638056,-46.63828401887012,sao paulo,SP
1156,-23.53131226366212,-46.66294133666111,sao paulo,SP
1150,-23.532149304749247,-46.66333179378497,sao paulo,SP
1150,-23.531903612816706,-46.661333788649074,sao paulo,SP
1155,-23.529925613653425,-46.663863160424704,sao paulo,SP
1136,-23.524463137111177,-46.659331880518174,sao paulo,SP
1132,-23.524632712187632,-46.64642687552653,sao paulo,SP
1120,-23.52851168137229,-46.64038585469449,sao paulo,SP
1151,-23.53186599861501,-46.65585143158864,são paulo,SP
1134,-23.519205952824688,-46.65131035108782,sao paulo,SP
1103,-23.53538864556528,-46.631747708436734,sao paulo,SP
1152,-23.52916893282939,-46.65214846073055,são paulo,SP
1156,-23.526950618068167,-46.66982314695028,sao paulo,SP
1154,-23.528913998615018,-46.65808267776561,sao paulo,SP
1127,-23.525611732442748,-46.63943687301638,sao paulo,SP
1135,-23.5270024565756,-46.64929461226845,sao paulo,SP
1125,-23.53025382514857,-46.6385090177736,sao paulo,SP
1139,-23.52060064946043,-46.66146332904373,sao paulo,SP
1156,-23.527570535951234,-46.66275407522069,sao paulo,SP
1152,-23.5288879730798,-46.65722940605343,sao paulo,SP
1141,-23.520560196779968,-46.665909533729526,sao paulo,SP
1138,-23.52503669608748,-46.65541993450284,sao paulo,SP
1129,-23.524372634196983,-46.64743213627446,sao paulo,SP
1127,-23.52773504025041,-46.64480016028046,sao paulo,SP
1122,-23.530889723296145,-46.640756313924506,sao paulo,SP
1137,-23.523144766840574,-46.65166009603059,sao paulo,SP
1138,-23.52195649624909,-46.6540245313636,sao paulo,SP
1125,-23.52557704163538,-46.64079682015692,são paulo,SP
1135,-23.52701446378897,-46.64899311226844,sao paulo,SP
1154,-23.531480434358603,-46.65843765834724,sao paulo,SP
1139,-23.522023256188955,-46.66362418373821,sao paulo,SP
1141,-23.51929169969415,-46.66571964308378,sao paulo,SP
1136,-23.52299425036058,-46.66362145420966,sao paulo,SP
1129,-23.5227153985516,-46.643734524150254,sao paulo,SP
1151,-23.53078608243405,-46.65703926395059,sao paulo,SP
1138,-23.52468532944775,-46.65537406549718,sao paulo,SP
1129,-23.524372634196983,-46.64743213627446,sao paulo,SP
1131,-23.522516781003024,-46.64936449001667,são paulo,SP
